favorites,followers,following,listed,tweets,tweetsperfollower,followingperfollower,listedperfollower,favoritespertweet,compound,negative,neutral,positive,userurl,userbio,userurllen,userbiolen,word1,hashtag1,mention1,scorea,scoreb,scorec,scored,dayratio,dayperfollower,dayperlisting,timestr,account_age,handle1,keyword_women,keyword_woman,keyword_trump,keyword_hillary,keyword_war,keyword_russia,keyword_syria,keyword_iran,keyword_iraq,keyword_china,keyword_president,keyword_potus,keyword_jail,keyword_prosecuted,keyword_vote,keyword_police,keyword_black,keyword_latino,keyword_immigration,keyword_hate,keyword_unfit,keyword_love,keyword_isis,keyword_immigrant,keyword_putin,keyword_wall,keyword_email,keyword_dangerous,keyword_nuclear,keyword_nuke,keyword_oil,keyword_energy,keyword_tax,keyword_taxes,keyword_border,keyword_mexico,keyword_racist,keyword_groping,keyword_deficit,keyword_debt,keyword_rates,keyword_healthcare,keyword_education,keyword_crooked,keyword_lose,keyword_rapist,keyword_podesta,keyword_obamacare,keyword_racial,keyword_losing,keyword_winning,keyword_wikileaks,keyword_deplorable
15679.2825446,7517.91431664,1660.50045097,126.685647285,41072.3110456,121.331762766,2.77823039439,0.118903089002,27.7665053901,0.0195654921532,0.0789061391378,0.832400216463,0.0886980337923,25,25,4501,4328,russia,#russia,@davidcorndc:,64.0,2.0,33.0,58.0,0.0588235294118,2.7514124293799997,45.0,20161210_0540,1705.0,cloudwanderer3,116,34,9024,641,107,2996,6,12,19,30,293,25,7,6,355,4,65,0,14,37,12,88,14,3,633,54,24,17,48,2,15,82,32,16,4,8,18,0,0,5,1,11,10,14,29,4,1,1,2,25,23,114,2
14960.9479103,8939.41510379,1738.96293617,134.073014636,43683.416829,132.450469666,2.822137737,0.12101050894300001,30.582916991799998,0.033550258779,0.0763069731204,0.8339234793260001,0.0897674884523,18,18,4866,4703,russia,#russia,@joyannreid:,62.0,2.0,34.0,60.0,0.0585106382979,2.5972629521,42.4848484848,20161210_0550,1709.0,ugoswatty,83,38,10103,744,111,3350,2,5,20,37,328,17,10,3,319,6,66,1,24,50,9,108,6,3,838,67,22,28,56,3,16,113,25,12,7,13,45,0,2,5,0,21,13,21,36,4,2,0,1,36,22,100,1
14435.5442121,6566.73039135,1786.97601405,122.364564466,44653.5107306,125.141030433,2.6946102788200004,0.112704048505,27.175533193200003,0.0363942587409,0.0759665184697,0.8328538887970001,0.09117981228389999,17,16,5054,4805,russia,#maga,@joyannreid:,66.0,2.0,33.0,59.0,0.0590277777778,2.56060606061,43.5,20161210_0600,1756.0,SumerSloan,65,57,10222,771,108,3642,4,10,43,28,293,28,8,9,295,4,54,1,12,46,16,63,7,4,826,51,17,31,47,2,11,83,44,8,4,12,43,0,0,5,2,12,35,10,25,2,6,1,0,39,20,114,3
15394.108995800001,6841.55667195,1776.06022681,115.205417475,46958.9383042,104.111892806,2.65596932655,0.11566467425799999,28.945923324000002,0.052663387978099996,0.0753341559434,0.825333920912,0.09933327457550001,57,57,4945,4706,russia,#obama,@funder:,60.0,2.0,32.0,60.0,0.0583126550868,2.4295010846,42.277777777800004,20161210_0610,1718.0,TyberZannxxxx,66,40,9490,734,88,3567,7,4,17,145,313,32,8,4,312,3,42,0,11,34,14,76,5,1,981,47,22,23,28,2,18,70,46,3,9,7,36,0,0,7,1,13,21,7,28,0,0,0,3,21,23,83,5
14669.7665957,6628.24052327,1791.47514451,117.578156374,49702.7211439,144.547970863,2.6960124084400006,0.12822066386,28.4265139902,0.0578380285975,0.074154852449,0.826286766048,0.09955935503499999,47,35,4703,4469,russia,#obama,@funder:,57.0,2.0,33.0,58.0,0.0575815738964,2.4776119403,42.0,20161210_0620,1733.0,anneroberts_au,79,50,9187,730,68,3550,8,5,15,143,282,27,6,3,263,4,66,0,10,38,4,67,6,3,773,53,21,24,36,3,15,113,26,15,4,8,32,0,1,4,1,6,7,20,31,2,4,2,0,35,23,97,4
14455.8547348,6133.1662122,1904.85777144,116.450731284,43885.257498800005,115.37299935700001,2.79116710603,0.120057865986,27.511085869000002,0.037261074615800006,0.07499405057019999,0.832135783342,0.09288026772430001,64,64,4416,4218,russia,#obama,@funder:,63.0,2.0,32.0,55.0,0.0588235294118,2.46954076851,43.2537313433,20161210_0630,1656.0,GNN3news,69,36,8806,608,75,3334,7,12,19,70,228,21,18,8,302,3,49,0,14,43,16,61,3,0,548,29,16,15,49,3,18,134,20,35,1,3,39,1,0,5,0,12,16,21,25,0,3,10,2,31,15,89,5
14065.6881259,6917.11529458,1877.17551047,115.58011444899999,45598.3509559,160.724996679,2.5296296210099998,0.110211731815,25.277521534499996,0.0406972688256,0.07369651450119999,0.8328571985950001,0.0934536350631,58,51,4282,4048,russia,#trumpleaks,@funder:,67.0,2.0,33.0,59.0,0.057866184448499995,2.52601156069,42.8529411765,20161210_0640,1690.0,SeeMyInside,67,60,8515,582,54,2802,5,29,18,99,232,24,22,8,264,7,48,0,11,39,5,75,6,0,612,48,33,18,32,5,16,100,40,24,3,3,25,0,0,7,0,9,15,13,35,2,6,5,0,29,9,99,1
14914.7800192,4389.07938795,1785.77089337,114.55866611799999,46783.5757513,137.835665877,2.66146424133,0.116796123117,26.268129803,0.0344861191162,0.0772378207767,0.831031700288,0.0917413887745,28,19,4178,3981,russia,#trumpleaks,@funder:,58.0,2.0,33.0,53.0,0.058976850438900004,2.41121434665,40.725,20161210_0650,1690.0,knowlton_paula,62,35,8319,520,52,2656,5,25,15,99,230,32,19,4,252,13,58,0,8,42,0,57,6,2,714,40,22,16,24,5,11,106,43,14,5,14,27,1,0,5,0,2,19,11,18,3,1,6,2,27,45,84,2
14551.6403183,5959.1667906,1804.74234087,123.031677573,46141.6119126,128.90302708,2.87565888669,0.122341620747,25.950126607199998,0.0439838414634,0.07540169541939999,0.830305919096,0.09430071386080001,28,18,3927,3764,russia,#maga,@realdonaldtrump,59.0,2.0,33.0,57.0,0.05844980940280001,2.4639136904799996,40.9275362319,20161210_0700,1673.5,corrigan_david,58,34,7651,531,57,2632,17,22,25,62,212,17,9,2,200,10,61,0,5,49,12,45,5,0,624,42,12,19,23,0,11,116,35,12,4,8,20,0,1,6,2,4,15,9,26,1,2,5,1,25,29,64,3
15477.163061899999,7748.96346362,1928.55723776,128.697435501,50489.675807199994,177.77163011,3.3668883161400003,0.132351841931,25.3376241856,0.0607166692415,0.0712455584737,0.831165070292,0.0975977908234,16,16,3741,3594,russia,#maga,@realdonaldtrump,67.0,2.0,33.0,58.0,0.0595744680851,2.58033481033,38.7590361446,20161210_0710,1595.0,SequoiaML,36,23,7205,590,62,2678,7,16,31,56,228,17,16,0,226,12,37,0,7,32,21,64,8,0,481,18,23,10,19,1,6,102,30,11,1,11,23,0,0,16,0,0,12,24,19,1,5,3,2,19,20,75,2
14261.238817299998,6698.80012192,2039.67568391,120.799055094,49560.001524,177.785081544,3.7542167547900003,0.137801462111,24.9335214076,0.0517420178313,0.0720296426122,0.833578221443,0.0944009753867,16,16,3836,3619,russia,#maga,@realdonaldtrump,64.0,2.0,32.0,56.0,0.0598290598291,2.51851851852,39.210526315799996,20161210_0720,1530.0,nikshmatko,50,23,7125,530,68,2542,4,13,47,50,234,19,45,2,215,13,44,1,8,38,21,58,5,0,506,31,17,10,23,2,8,103,33,3,5,21,20,0,2,21,0,2,18,31,19,1,2,2,0,23,25,77,1
13722.9737015,6578.04183103,1959.09409928,112.530654175,43890.9553748,156.341950748,3.5585749462400003,0.144100534844,25.1218168677,0.0411511176857,0.0721192472058,0.838456278764,0.0894279257068,15,15,3494,3303,russia,#maga,@realdonaldtrump,66.0,2.0,31.0,58.0,0.0575539568345,2.3143811150799998,37.6515151515,20161210_0730,1519.0,windsun33,50,21,6692,493,50,2223,6,21,42,46,223,20,27,2,204,2,57,0,6,33,19,65,7,0,393,41,13,7,25,1,4,83,21,8,3,17,27,0,0,13,1,3,13,47,11,1,3,1,2,30,5,68,4
14748.3310678,9772.98551243,1770.74369522,132.85333571799998,44989.5274548,169.38828006,3.3229295737,0.126943528497,24.811289847199998,0.058272187444099996,0.0698087104275,0.834025129673,0.09617143623680001,19,19,3280,3106,russia,#fakenews,@realdonaldtrump,63.0,2.0,32.0,59.0,0.058064516129,2.19424045437,37.5,20161210_0740,1532.0,windsun33,39,16,6302,457,38,2104,1,8,47,35,229,17,11,2,174,2,32,1,9,25,12,63,5,0,413,31,18,12,19,5,7,90,14,11,2,18,21,0,1,14,0,8,10,42,21,1,9,3,0,29,11,71,2
13454.4321695,4654.93926168,1927.70512821,104.275959265,46956.273140599995,130.269159219,3.07845803806,0.13453656931,24.268965291700002,0.0659891252955,0.06831678487000001,0.832315239134,0.09937243135119998,66,66,3384,3199,russia,#trumpleaks,@davidcorndc:,61.0,2.0,33.0,57.0,0.0582378582501,2.40026587104,38.6621621622,20161210_0750,1589.0,amit02666294,51,15,6460,453,53,2079,1,17,23,40,248,14,15,1,149,10,32,1,4,37,8,49,4,1,440,24,14,12,21,1,8,64,25,8,5,5,11,0,0,22,2,9,10,33,57,1,4,2,0,9,6,86,1
13565.743019999998,6401.24673945,1843.46642836,117.292918559,45552.7121051,251.541843705,3.01773962381,0.127430687814,24.8873811267,0.0450201526423,0.0728305477732,0.835651627862,0.09152555308669999,44,40,3214,3057,russia,#trumpleaks,@funder:,60.0,2.0,34.0,53.0,0.0588235294118,2.41532756489,41.4576271186,20161210_0800,1638.0,News24x7PL,56,15,6081,468,46,1821,5,16,18,21,210,21,4,0,171,2,21,0,5,24,5,64,6,0,532,19,11,9,20,0,17,61,22,8,1,4,10,0,0,15,0,5,2,35,47,3,3,2,0,11,8,87,0
13524.3998385,5797.69734585,1801.52588556,118.63649207799999,49642.02512869999,157.024126914,3.41569632337,0.125775504322,25.5064771448,0.0452414572611,0.07136794832980001,0.835859117974,0.0927777777778,13,12,3048,2896,russia,#trumpleaks,@davidcorndc:,60.0,2.0,35.0,56.0,0.061666073652400004,2.4493827160499997,39.735849056599996,20161210_0810,1629.0,SDSunchaser,47,46,5741,415,45,1769,4,12,17,32,199,29,12,0,169,2,36,0,4,25,4,35,4,1,481,24,7,11,11,0,7,117,21,5,1,6,17,0,1,21,1,3,6,20,48,1,11,1,1,9,9,55,2
11538.6896631,8558.09221571,1689.56295274,126.902265149,42904.9514775,165.15565688200002,4.93500576062,0.151623648212,25.3373723227,0.0738734276187,0.06638955961830001,0.83343980683,0.10018109693,19,18,2555,2452,russia,#russia,@flacknews1:,65.0,2.0,35.0,61.0,0.062337662337699995,2.66744548287,38.1320754717,20161210_0820,1510.0,tejana1234,46,27,5044,369,60,1422,1,7,20,14,169,8,0,0,126,2,37,0,6,15,3,133,5,1,344,19,16,13,17,0,6,75,8,9,2,1,15,1,0,12,0,0,4,22,35,0,12,1,0,7,7,60,1
12296.7769395,5677.81646711,1979.88436936,112.504510415,46652.5853699,253.753764015,5.42835415173,0.150653655694,25.401741999099997,0.0704508118747,0.0625387895686,0.844663113006,0.09280432999839999,15,15,1727,1646,russia,#russia,@bwdelaney,68.0,2.0,35.0,56.0,0.0645669291339,2.81481481481,37.5308641975,20161210_0830,1474.0,AuntInAZ,38,16,3620,235,43,948,5,2,15,16,115,7,2,0,81,1,13,0,6,35,3,71,2,0,286,9,15,3,9,0,1,32,12,9,1,5,11,0,0,5,0,1,2,15,18,1,11,1,0,10,2,37,0
12796.8906861,12514.3897091,1939.2793096,158.34085974799999,47022.916087699996,249.893832185,5.32728555871,0.152882355488,25.8584899005,0.0742539513678,0.0653978506296,0.836921515415,0.09768475901000001,21,13,2663,2516,russia,#trumpleaks,@bwdelaney,61.0,2.0,33.0,57.0,0.061886968706199995,2.5472437352200004,35.8640350877,20161210_0840,1519.5,RosalesRosina,55,16,5501,360,45,1500,30,11,24,17,338,9,2,0,124,3,23,0,5,28,6,75,8,1,419,26,14,11,13,0,5,47,28,7,2,38,5,0,0,7,0,2,5,18,29,0,17,2,0,8,11,40,1
10978.4626996,6904.29402757,2037.4399475000002,113.654342595,45862.9540582,348.178671783,10.6631036302,0.19908039897100002,36.4784481121,0.07113795668339999,0.0631769853424,0.842628527674,0.09419929993439999,9,9,1268,1209,russia,#trumpleaks,@theyugeblog:,63.0,2.0,34.0,54.0,0.0713343384847,3.2803030303,34.34375,20161210_0850,1472.0,alapoet,16,9,2632,185,18,729,10,8,5,17,92,5,5,0,49,0,8,0,5,10,2,23,2,0,188,7,4,1,10,4,2,43,13,3,0,15,4,0,0,2,0,0,3,8,9,0,3,1,0,8,1,13,1
11097.0701511,4515.42275297,1836.69447329,103.97980846899999,43388.84539059999,161.478336884,8.143142592510001,0.162687858096,31.3122117304,0.06435599400019999,0.06546036690899999,0.8393326410519999,0.0952132225684,14,14,2473,2317,russia,#trumpleaks,@theyugeblog:,59.0,2.0,34.0,52.0,0.0625,2.71807465619,35.1392405063,20161210_0900,1438.0,donthecon69,42,21,4941,383,35,1358,30,10,20,37,179,14,3,0,88,8,28,2,8,17,2,45,6,0,380,18,11,5,21,3,2,62,21,8,0,6,7,0,0,2,0,1,6,16,20,0,3,2,4,49,10,38,2
12651.4238277,9742.39443572,2342.06888041,115.374915863,50035.2602648,155.581809622,3.4709521527199994,0.126761835546,20.7296338102,0.0519993942114,0.0667190935607,0.844765537357,0.0885173883778,14,14,1329,1271,russia,#trumpleaks,@lovesecret0401:,58.0,2.0,30.0,54.0,0.0546875,1.9541569541599997,31.2790697674,20161210_0910,1420.0,RamneetANC,18,9,2491,193,23,700,3,7,2,18,83,9,0,0,50,2,7,3,3,6,2,19,0,0,200,8,7,3,7,0,1,40,14,0,2,2,8,0,0,3,1,1,3,10,13,0,2,1,0,20,16,14,1
12021.1163286,4410.430628600001,1739.1478838,111.641372402,48472.6496369,175.646475879,2.92182978184,0.14341052077299998,21.3162959767,0.044905584773399995,0.0712972702229,0.837225770098,0.0914913598798,17,16,2404,2260,russia,#maga,@realdonaldtrump,61.0,2.0,32.0,55.0,0.06,2.53701350005,37.797979798,20161210_0920,1605.5,heiwanoinori,37,24,4634,362,50,1234,8,6,18,21,160,20,2,0,87,2,83,1,8,24,3,43,3,0,341,14,10,5,12,2,8,77,23,5,0,3,18,0,0,7,1,1,7,13,19,1,10,1,0,22,23,38,0
13281.8227994,11088.849923200001,2354.72940123,145.352226203,52518.334826,334.31774754,2.81400524039,0.13006060414,20.0908432626,0.0566008060389,0.0680138178096,0.839508060389,0.09248618219039999,14,11,2411,2309,russia,#maga,@realdonaldtrump,65.0,2.0,32.0,57.0,0.056818181818199996,2.05780133638,34.0084745763,20161210_0930,1547.0,heiwanoinori,48,17,4397,360,54,1263,4,8,30,18,164,12,2,0,121,2,65,4,6,22,5,42,6,2,357,10,6,11,17,0,10,78,10,9,3,6,8,0,0,2,0,0,7,9,19,0,3,2,0,23,7,29,4
13027.0574239,7407.45952413,1963.38827595,128.025521733,50750.2225176,172.36390664200002,2.8132550847299997,0.135142229832,22.0416115909,0.0470560281802,0.067852053702,0.842901236209,0.0892491027516,9,9,2361,2220,russia,#yalnızdeğilsinerdoğan,@realdonaldtrump,64.0,2.0,32.0,58.0,0.0601643090988,2.27333333333,34.675,20161210_0940,1567.0,JoanneCangal,41,24,4322,315,47,1191,3,9,27,19,149,9,5,1,101,1,41,1,3,18,0,41,4,4,261,36,10,4,17,2,9,77,9,2,8,5,8,2,0,4,1,2,12,8,19,2,5,2,0,14,5,29,7
13786.802029100001,7003.76899063,1758.50416233,127.05046826200001,45636.9794485,167.093700924,3.34164294811,0.149571066811,22.312709086599998,0.047101053590000004,0.0675690686785,0.844368106139,0.0880699791883,12,12,2180,2089,russia,#yalnızdeğilsinerdoğan,@realdonaldtrump,57.0,2.0,30.0,55.0,0.0615911485774,2.10255720523,33.6602564103,20161210_0950,1536.0,JenineJuliussen,38,18,4574,333,35,1148,4,4,23,39,165,10,5,0,106,5,24,0,5,14,6,46,4,1,318,20,8,8,13,2,6,105,23,7,6,5,13,0,0,21,0,0,6,14,15,5,1,2,0,23,3,42,5
10939.0417323,5936.89488189,1740.95577428,121.91167979,49148.1434383,182.71716725599998,2.9870226238499997,0.139240185001,21.152311585699998,0.0604000787402,0.06612926509190001,0.839769553806,0.0941077427822,15,15,2391,2267,russia,#yalnızdeğilsinerdoğan,@habermektebi_,65.0,2.0,33.0,54.0,0.057969118031900004,2.10900473934,35.5520979021,20161210_1000,1537.0,News24x7PL,43,11,4376,356,25,1232,4,4,16,22,211,7,3,1,97,1,36,0,5,21,5,43,5,0,269,38,13,1,10,1,4,114,7,1,7,10,11,0,0,5,0,3,5,20,9,1,2,2,2,21,10,38,4
11102.7816835,11863.916094299999,2164.73010101,156.185858586,55430.89185190001,197.32397105099997,2.8277161573500003,0.153662589415,19.095344164100002,0.048359393939399996,0.06662787878790001,0.845861414141,0.0875204040404,14,11,2275,2188,russia,#fakenews,@realdonaldtrump,72.0,2.0,30.0,57.0,0.05798050089319999,1.94222222222,31.5742574257,20161210_1010,1459.0,joansjewels,29,15,4240,303,32,1142,4,6,13,29,163,10,6,0,107,2,24,0,8,15,5,34,11,4,234,27,5,5,20,5,9,69,26,4,8,17,7,0,0,9,1,6,12,14,10,2,8,26,0,14,8,52,2
12503.1841033,6134.184375,2387.68274457,121.410326087,54383.4461957,155.76720193100002,3.06786962593,0.141518031489,19.637744224000002,0.0423816847826,0.0680014945652,0.847373505435,0.08463111413039999,15,14,2009,1919,russia,#maga,@davidcorndc:,59.0,2.0,30.0,55.0,0.055490074252800003,1.8322580645200002,30.7936507937,20161210_1020,1383.5,MellowingSash,36,17,4042,303,41,1053,1,8,10,45,144,8,5,0,114,1,18,0,4,31,3,61,6,6,266,15,9,6,16,4,8,42,16,3,3,5,11,0,0,8,0,2,9,18,19,0,3,7,0,18,5,54,3
12759.2545506,6449.54282489,1891.45167208,129.149569635,51574.0626499,161.664645044,3.2749837258700003,0.141896057697,20.4527283491,0.0521431494285,0.07123663045010001,0.835814307888,0.0929555524199,19,12,2059,1944,russia,#cneb,@realdonaldtrump,63.0,2.0,30.0,57.0,0.059925093633000005,2.10051282051,34.0,20161210_1030,1540.0,iamaniku,46,12,3986,315,39,1074,10,10,20,37,175,7,7,1,103,4,28,0,10,10,4,46,5,0,284,21,7,4,11,3,24,70,5,4,4,5,9,0,0,6,0,4,6,19,18,1,2,4,0,17,9,32,3
12882.5722808,9868.88845727,2125.00568812,141.712402886,48069.8042453,152.703402318,2.66374061374,0.125188737204,19.2993436704,0.0422257352941,0.0664284128746,0.8480936459489999,0.08548418423969999,14,13,2139,2052,russia,#fakenews,@realdonaldtrump,65.0,2.0,30.0,61.0,0.0536062378168,1.76781930343,33.821590909099996,20161210_1040,1485.5,Denise7Berry,33,10,4251,321,28,1076,36,25,26,42,202,6,6,0,118,1,32,0,11,12,5,34,7,1,261,14,7,7,20,1,2,74,13,4,1,2,12,1,0,3,0,1,5,18,14,0,3,2,0,18,4,38,4
12464.6079786,6076.20200169,2003.10614604,114.169720891,54089.775021099995,250.27245042,2.61358631618,0.12002580973400001,31.815241419299998,0.0427776571751,0.0696020580772,0.841297293487,0.0891048773612,18,18,2180,2031,russia,#russia,@realdonaldtrump,59.0,2.0,32.0,52.0,0.0588235294118,2.28111244765,38.0,20161210_1050,1564.0,RenegadeINFP,33,16,4070,299,25,1009,0,18,13,14,162,14,6,4,81,2,18,0,5,24,1,69,6,1,228,12,7,3,11,1,5,81,16,4,2,11,18,0,0,4,1,0,7,12,15,0,4,6,1,12,4,36,4
13788.0273568,5984.02630826,1355.93718425,96.69240301209999,38774.4093985,832.4798017160001,2.18010692059,0.595811816105,580.0439505209999,0.019027013630699998,0.0522284815556,0.8875189209799998,0.0602582213326,13,12,2149,2056,#trumptrain,#trumptrain,@stylishrentals:,62.0,2.0,31.0,59.0,0.117647058824,3.15555555556,18.2,20161210_1100,588.0,TerriCooke15,31,23,7271,329,38,1088,1,5,12,17,113,7,3,1,87,1,22,0,3,17,10,47,6,1,296,8,16,11,22,0,6,63,10,6,2,1,10,0,0,9,1,1,1,32,11,3,3,3,4,18,8,43,7
10844.7430182,8589.183469,1939.90820288,141.800876644,53765.0283031,173.55005181599998,2.73698587552,0.178317950072,27.017396421500003,0.0594844333125,0.0715117094552,0.83029154665,0.0981991233563,12,12,2359,2203,russia,#maga,@washingtonpost,63.0,2.0,31.0,61.0,0.05787192811919999,2.18309859155,33.2444444444,20161210_1110,1452.0,jones410,23,20,4639,323,30,1412,6,10,11,12,134,8,6,3,105,0,28,0,2,23,4,147,6,0,251,24,9,11,11,0,13,63,12,6,4,4,7,0,0,3,1,2,2,18,18,0,7,4,3,14,31,28,3
12280.4078646,6152.64240265,2011.9604225,129.073301094,55569.278060599994,188.469759117,2.6266238397,0.174066729611,29.3324836645,0.048714812929499994,0.0699534232629,0.8372641893610001,0.09279167727160001,14,14,2111,2009,russia,#fakenews,@realdonaldtrump,63.0,2.0,30.0,52.0,0.0547445255474,1.9837895790200002,36.5,20161210_1120,1492.0,Newyorker2212,34,33,4466,344,30,1229,5,12,16,29,173,9,2,0,100,0,28,0,2,22,3,66,3,3,299,25,10,7,13,1,14,51,14,1,0,5,28,0,0,2,1,0,11,19,19,1,1,3,0,31,25,29,4
12548.813491600002,9812.02523423,2422.72292317,145.851093067,44666.1133042,187.35562537400003,2.55650098855,0.132083191763,27.035404674699997,0.037394153654,0.0722222361024,0.8380825733920001,0.089701686446,13,13,2164,2088,russia,#maga,@realdonaldtrump,61.0,2.0,30.0,57.0,0.0561529271207,2.08303886926,35.5161290323,20161210_1130,1502.0,Rich_893,43,20,4381,328,50,1323,3,21,13,27,142,10,12,3,82,6,25,1,8,31,7,58,8,0,253,47,18,8,16,0,9,40,15,5,1,5,13,0,0,3,0,0,6,23,10,0,2,8,2,27,34,47,2
12231.579859200001,6577.01609478,2410.19827875,120.723370962,45798.621996199996,354.42482469699996,2.52795971404,0.126348910704,19.49324014,0.0372511903431,0.0706118251928,0.8418079803290001,0.08758935956189999,15,15,2424,2268,russia,#maga,@realdonaldtrump,55.0,2.0,31.0,55.0,0.0540540540541,2.07349081365,34.5588235294,20161210_1140,1513.0,Anquinette66,40,17,5021,374,42,1265,3,22,19,50,142,9,6,1,97,2,20,0,5,29,4,59,6,1,319,22,7,29,14,0,11,42,33,2,3,9,14,0,0,3,0,5,6,23,16,0,6,5,0,30,27,46,0
12269.417575200001,6739.15056694,2095.11175316,118.86993022200001,39703.2203445,153.316891261,2.53096642616,0.11310577357200001,21.1782347574,0.0395557130397,0.07226144788489999,0.834408089839,0.0933439816834,20,20,2412,2314,russia,#maga,@realdonaldtrump,64.0,2.0,31.0,54.5,0.0534759358289,2.17415222556,39.6201923077,20161210_1150,1489.0,MarcusC22973194,46,23,5345,351,36,1214,3,18,18,41,171,7,9,0,86,1,25,0,9,22,5,72,7,1,319,27,9,17,16,1,13,66,17,2,8,8,30,2,0,2,0,1,6,30,11,2,1,5,0,19,35,51,4
13274.3631362,3919.37698304,1830.11380101,88.2116460339,44778.0188904,583.841908537,2.6895420026499997,0.391567780361,352.59769018800006,0.0276115818432,0.0616866574966,0.863614488767,0.0747097661623,11,11,2457,2350,#trumptrain,#trumptrain,@crowdfundgurus:,67.0,2.0,33.0,54.0,0.0769230769231,3.30429732869,28.9130434783,20161210_1200,1222.0,NewsPolitics16,64,23,7005,363,46,1260,3,17,22,33,186,14,10,1,119,2,30,0,3,36,1,56,8,1,363,41,16,8,9,0,9,52,12,2,3,6,23,0,0,2,0,7,8,35,12,1,5,1,0,12,41,58,1
12618.703242799998,7436.7219106,1763.74583699,116.05661700299999,40655.6821209,333.850460456,2.88152016459,0.268312736508,203.037205133,0.041632813321599994,0.0628856266433,0.8549693251530001,0.0821599474145,14,11,2679,2567,russia,#trumptrain,@crowdfundgurus:,60.0,2.0,30.0,59.0,0.0708589655958,2.4265625,27.6834935897,20161210_1210,1266.0,chmayer,61,28,7283,414,53,1529,9,12,21,44,194,12,2,0,125,4,23,0,3,33,3,61,5,1,351,37,12,14,14,5,6,70,23,4,4,10,29,0,1,5,1,2,6,15,13,1,5,1,0,20,28,41,1
12638.3685957,6163.647409,2015.90894896,107.05289353,46477.506392100004,107.143968269,3.0276063446599997,0.116035816599,21.67509076,0.0479314043135,0.07144822874989999,0.8380196154970001,0.09054123157999999,10,10,2680,2523,russia,#maga,@realdonaldtrump,61.0,2.0,32.0,56.0,0.057272042200499994,2.3133903133900002,40.8333333333,20161210_1220,1573.0,_StayRaw,119,35,6029,413,40,1561,9,13,14,47,161,22,9,1,151,4,39,0,7,41,4,59,10,0,438,26,12,15,7,2,13,84,22,9,1,8,27,0,0,5,0,4,19,24,23,0,14,1,0,29,25,62,0
12838.134253,9185.98025426,2298.72067442,141.695879542,44440.9036155,122.183003203,2.79525845139,0.111165666073,22.0098113775,0.035960337210400005,0.07598241817689999,0.832268235506,0.09177369037960001,14,13,2969,2795,russia,#maga,@realdonaldtrump,68.0,2.0,31.0,55.0,0.0571428571429,2.1660489251299997,39.9436619718,20161210_1230,1561.0,kf4bef,59,25,6521,464,72,1608,4,18,23,28,187,22,4,2,137,5,32,0,9,41,8,66,6,0,522,26,10,16,18,1,14,87,25,4,4,6,19,0,1,4,0,0,24,26,24,2,2,2,0,31,29,57,4
12001.548202200001,4939.31761334,1726.91870766,115.721208963,42558.3137919,108.863936579,2.60883253217,0.116173204708,20.951032478,0.0435950060796,0.0744404203578,0.8329160152860001,0.0926600660066,23,16,3187,3057,russia,#maga,@realdonaldtrump,60.0,2.0,33.0,56.0,0.0589622641509,2.33017468688,38.8169014085,20161210_1240,1544.0,Pegtopm,75,26,6923,442,59,1719,9,27,25,21,232,19,5,0,131,2,35,0,5,23,5,65,7,0,698,29,10,14,22,2,20,90,25,4,7,5,24,1,0,7,0,1,12,39,19,1,4,3,2,29,31,71,7
12592.0700719,7431.22993615,1809.60227916,131.837872788,43812.81823319999,136.057334279,2.8299791658399998,0.125400948535,22.6039301232,0.0323585872464,0.0756840701528,0.8333816374359999,0.09095021417600001,17,16,3156,2994,russia,#maga,@realdonaldtrump,56.0,2.0,32.0,56.0,0.0608034744843,2.53260869565,40.6,20161210_1250,1620.0,Roxy4080,63,23,7033,523,60,1650,4,34,12,42,330,22,20,1,149,6,32,1,13,44,6,72,7,0,639,47,12,8,17,1,19,80,41,3,1,16,32,0,0,10,4,3,22,40,19,0,6,6,2,36,33,44,5
11493.118513299998,5932.84935822,1866.0443342,112.493503425,45190.7369872,151.330319992,2.7585364870899998,0.11461784593,21.9046083263,0.00816597369872,0.08170407118669999,0.831510433892,0.08679785809910001,21,12,3413,3233,russia,#maga,@realdonaldtrump,62.0,2.0,33.0,56.0,0.0562180579216,2.57366482505,43.05,20161210_1300,1616.0,pas5974,68,27,7243,500,92,1632,1,37,14,129,381,13,6,2,152,3,32,0,13,45,8,75,12,1,542,40,15,9,18,2,22,84,38,7,3,7,26,1,0,10,0,1,15,27,25,4,8,8,4,47,38,74,8
11668.7775356,5325.41230747,1939.38680616,113.08391456,45757.0969195,197.39409647,2.63692559817,0.11564658338099999,21.1075049632,0.017528327521099996,0.0815180906713,0.829161362976,0.0893350770125,16,16,3627,3463,russia,#maga,@realdonaldtrump,57.0,2.0,33.0,51.0,0.0555555555556,2.39096697205,41.7426470588,20161210_1310,1622.0,zsarrina,79,46,7872,622,150,1791,3,12,11,94,359,13,14,0,161,6,46,3,15,52,10,72,15,2,687,33,10,29,18,4,12,96,41,6,1,8,32,0,1,18,3,2,21,26,25,3,9,3,3,40,56,91,5
